"ISO3","Country","Year","Survey","Indicator","Admin","Region_Name","Mean","Median","Lower_CI","Upper_CI","Width_90_CI","Coefficient_of_Variation"
"ETH","Ethiopia",2024,"ET2024DHS","HC_WIXQ_P_12Q",2,"Amhara_South Gonder",0.4603,0.4563,0.3113,0.6254,0.3141,0.2104
"ETH","Ethiopia",2024,"ET2024DHS","HC_WIXQ_P_12Q",2,"Amhara_South Wollo",0.2645,0.2559,0.1356,0.4151,0.2794,0.3368
"ETH","Ethiopia",2024,"ET2024DHS","HC_WIXQ_P_12Q",2,"Amhara_Special Woreda",0.2543,0.1967,0.02232,0.6782,0.6559,1.036
"ETH","Ethiopia",2024,"ET2024DHS","HC_WIXQ_P_12Q",2,"Amhara_Wag Himra",0.6391,0.6546,0.3417,0.8711,0.5293,0.4698
"ETH","Ethiopia",2024,"ET2024DHS","HC_WIXQ_P_12Q",2,"Amhara_West Gojam",0.2656,0.2541,0.1281,0.4388,0.3107,0.3816
"ETH","Ethiopia",2024,"ET2024DHS","HC_WIXQ_P_12Q",2,"Beneshangul Gumu_Asosa",0.4587,0.4576,0.3284,0.5924,0.2641,0.1746
"ETH","Ethiopia",2024,"ET2024DHS","HC_WIXQ_P_12Q",2,"Beneshangul Gumu_Kemashi",0.7633,0.7669,0.6539,0.8588,0.2049,0.2702
"ETH","Ethiopia",2024,"ET2024DHS","HC_WIXQ_P_12Q",2,"Beneshangul Gumu_Metekel",0.523,0.5176,0.4017,0.6446,0.2429,0.1548
"ETH","Ethiopia",2024,"ET2024DHS","HC_WIXQ_P_12Q",2,"Dire Dawa_Dire Dawa",0.2248,0.2225,0.1604,0.2954,0.135,0.1858
"ETH","Ethiopia",2024,"ET2024DHS","HC_WIXQ_P_12Q",2,"Gambela_Agnuak",0.3607,0.3588,0.2648,0.4617,0.1968,0.1711
"ETH","Ethiopia",2024,"ET2024DHS","HC_WIXQ_P_12Q",2,"Gambela_Majang",0.3553,0.3482,0.2139,0.5203,0.3064,0.2714
"ETH","Ethiopia",2024,"ET2024DHS","HC_WIXQ_P_12Q",2,"Gambela_Nuer",0.992,0.9932,0.9818,0.9975,0.01562,0.767
"ETH","Ethiopia",2024,"ET2024DHS","HC_WIXQ_P_12Q",2,"Hareri_Hareri",0.2359,0.2348,0.1725,0.3093,0.1369,0.1815
"ETH","Ethiopia",2024,"ET2024DHS","HC_WIXQ_P_12Q",2,"Oromia_Arsi",0.3962,0.3896,0.2369,0.5851,0.3483,0.2714
"ETH","Ethiopia",2024,"ET2024DHS","HC_WIXQ_P_12Q",2,"Oromia_Bale",0.5749,0.5806,0.3368,0.7852,0.4484,0.3245
"ETH","Ethiopia",2024,"ET2024DHS","HC_WIXQ_P_12Q",2,"Oromia_Borena",0.7321,0.7476,0.5425,0.8743,0.3318,0.4057
"ETH","Ethiopia",2024,"ET2024DHS","HC_WIXQ_P_12Q",2,"Oromia_East Harerge",0.71,0.727,0.4712,0.8779,0.4066,0.4551
"ETH","Ethiopia",2024,"ET2024DHS","HC_WIXQ_P_12Q",2,"Oromia_East Shewa",0.2116,0.2023,0.1053,0.3575,0.2521,0.3788
"ETH","Ethiopia",2024,"ET2024DHS","HC_WIXQ_P_12Q",2,"Oromia_East Wellega",0.2831,0.2787,0.1792,0.397,0.2177,0.2327
"ETH","Ethiopia",2024,"ET2024DHS","HC_WIXQ_P_12Q",2,"Oromia_Guji",0.6682,0.6685,0.577,0.746,0.169,0.1551
"ETH","Ethiopia",2024,"ET2024DHS","HC_WIXQ_P_12Q",2,"Oromia_Horo Guduru",0.09888,0.08868,0.0359,0.1908,0.1549,0.5747
"ETH","Ethiopia",2024,"ET2024DHS","HC_WIXQ_P_12Q",2,"Oromia_Ilubabor",0.3036,0.2987,0.2004,0.4234,0.223,0.2294
"ETH","Ethiopia",2024,"ET2024DHS","HC_WIXQ_P_12Q",2,"Oromia_Jimma",0.276,0.2686,0.1684,0.4023,0.2339,0.2718
"ETH","Ethiopia",2024,"ET2024DHS","HC_WIXQ_P_12Q",2,"Oromia_Kelem Wellega",0.3868,0.3865,0.326,0.4488,0.1227,0.09685
"ETH","Ethiopia",2024,"ET2024DHS","HC_WIXQ_P_12Q",2,"Oromia_North Shewa(R4)",0.1447,0.1346,0.06587,0.2462,0.1803,0.4374
"ETH","Ethiopia",2024,"ET2024DHS","HC_WIXQ_P_12Q",2,"Oromia_South West Shewa",0.05473,0.04488,0.01439,0.1258,0.1114,0.867
"ETH","Ethiopia",2024,"ET2024DHS","HC_WIXQ_P_12Q",2,"Oromia_West Arsi",0.4869,0.486,0.3028,0.6639,0.3611,0.2261
"ETH","Ethiopia",2024,"ET2024DHS","HC_WIXQ_P_12Q",2,"Oromia_West Harerge",0.6246,0.634,0.3821,0.8302,0.4481,0.3698
"ETH","Ethiopia",2024,"ET2024DHS","HC_WIXQ_P_12Q",2,"Oromia_West Shewa",0.07404,0.07025,0.03676,0.1269,0.09015,0.3861
"ETH","Ethiopia",2024,"ET2024DHS","HC_WIXQ_P_12Q",2,"Oromia_West Wellega",0.2001,0.1968,0.1385,0.2736,0.135,0.2078
"ETH","Ethiopia",2024,"ET2024DHS","HC_WIXQ_P_12Q",2,"SNNPR_Alaba",0.6038,0.6077,0.3976,0.7866,0.389,0.2941
"ETH","Ethiopia",2024,"ET2024DHS","HC_WIXQ_P_12Q",2,"SNNPR_Basketo",0.5029,0.4998,0.2256,0.7786,0.553,0.3387
"ETH","Ethiopia",2024,"ET2024DHS","HC_WIXQ_P_12Q",2,"SNNPR_Bench Maji",0.5529,0.5552,0.4134,0.6858,0.2723,0.1844
"ETH","Ethiopia",2024,"ET2024DHS","HC_WIXQ_P_12Q",2,"SNNPR_Dawro",0.4238,0.4182,0.2968,0.5557,0.2589,0.189
"ETH","Ethiopia",2024,"ET2024DHS","HC_WIXQ_P_12Q",2,"SNNPR_Gamo Gofa",0.483,0.4845,0.3498,0.6201,0.2703,0.1655
"ETH","Ethiopia",2024,"ET2024DHS","HC_WIXQ_P_12Q",2,"SNNPR_Gedio",0.462,0.4588,0.2891,0.6408,0.3517,0.2282
"ETH","Ethiopia",2024,"ET2024DHS","HC_WIXQ_P_12Q",2,"SNNPR_Gurage",0.3348,0.3321,0.2399,0.4362,0.1962,0.1777
"ETH","Ethiopia",2024,"ET2024DHS","HC_WIXQ_P_12Q",2,"SNNPR_Hadiya",0.3815,0.3785,0.2945,0.4763,0.1818,0.1463
"ETH","Ethiopia",2024,"ET2024DHS","HC_WIXQ_P_12Q",2,"SNNPR_Keffa",0.4524,0.453,0.3449,0.5651,0.2202,0.1498
"ETH","Ethiopia",2024,"ET2024DHS","HC_WIXQ_P_12Q",2,"SNNPR_Konta",0.7585,0.763,0.6756,0.8343,0.1587,0.2088
"ETH","Ethiopia",2024,"ET2024DHS","HC_WIXQ_P_12Q",2,"SNNPR_KT",0.2254,0.2205,0.1355,0.3393,0.2038,0.2941
"ETH","Ethiopia",2024,"ET2024DHS","HC_WIXQ_P_12Q",2,"SNNPR_Segen Peoples'",0.6372,0.644,0.4331,0.8126,0.3795,0.3269
"ETH","Ethiopia",2024,"ET2024DHS","HC_WIXQ_P_12Q",2,"SNNPR_Selti",0.5618,0.5625,0.4298,0.6812,0.2515,0.1708
"ETH","Ethiopia",2024,"ET2024DHS","HC_WIXQ_P_12Q",2,"SNNPR_Sheka",0.3234,0.3134,0.1661,0.5146,0.3485,0.3406
"ETH","Ethiopia",2024,"ET2024DHS","HC_WIXQ_P_12Q",2,"SNNPR_Sidama",0.5299,0.5306,0.4611,0.6004,0.1392,0.08952
"ETH","Ethiopia",2024,"ET2024DHS","HC_WIXQ_P_12Q",2,"SNNPR_South Omo",0.6699,0.6812,0.4761,0.8336,0.3575,0.3399
"ETH","Ethiopia",2024,"ET2024DHS","HC_WIXQ_P_12Q",2,"SNNPR_Wolayita",0.2268,0.2252,0.1555,0.3069,0.1514,0.2011
"ETH","Ethiopia",2024,"ET2024DHS","HC_WIXQ_P_12Q",2,"SNNPR_Yem",0.5434,0.5436,0.5223,0.5654,0.04305,0.0284
"ETH","Ethiopia",2024,"ET2024DHS","HC_WIXQ_P_12Q",2,"Somali_Afder",0.8261,0.839,0.6693,0.9354,0.2661,0.5073
"ETH","Ethiopia",2024,"ET2024DHS","HC_WIXQ_P_12Q",2,"Somali_Doolo",0.9092,0.9239,0.8002,0.9732,0.173,0.737
"ETH","Ethiopia",2024,"ET2024DHS","HC_WIXQ_P_12Q",2,"Somali_Fafan",0.5279,0.5286,0.3258,0.7273,0.4016,0.2564
"ETH","Ethiopia",2024,"ET2024DHS","HC_WIXQ_P_12Q",2,"Somali_Jarar",0.7961,0.8131,0.6154,0.921,0.3055,0.5174
"ETH","Ethiopia",2024,"ET2024DHS","HC_WIXQ_P_12Q",2,"Somali_Korahe",0.9691,0.9759,0.925,0.9926,0.06759,1.03
"ETH","Ethiopia",2024,"ET2024DHS","HC_WIXQ_P_12Q",2,"Somali_Liben",0.9308,0.9369,0.8623,0.9749,0.1126,0.5859
"ETH","Ethiopia",2024,"ET2024DHS","HC_WIXQ_P_12Q",2,"Somali_Nogob",0.7155,0.7336,0.4748,0.8938,0.4189,0.508
"ETH","Ethiopia",2024,"ET2024DHS","HC_WIXQ_P_12Q",2,"Somali_Shabelle",0.8361,0.8515,0.6741,0.9514,0.2772,0.5787
"ETH","Ethiopia",2024,"ET2024DHS","HC_WIXQ_P_12Q",2,"Somali_Siti",0.5892,0.6008,0.2871,0.8451,0.558,0.4193
"ETH","Ethiopia",2024,"ET2024DHS","HC_WIXQ_P_12Q",2,"Tigray_Central",0.7413,0.7449,0.6301,0.8393,0.2093,0.2553
"ETH","Ethiopia",2024,"ET2024DHS","HC_WIXQ_P_12Q",2,"Tigray_Eastern
",0.4568,0.4537,0.2958,0.6295,0.3337,0.2238
"ETH","Ethiopia",2024,"ET2024DHS","HC_WIXQ_P_12Q",2,"Tigray_North Western",0.6219,0.6247,0.454,0.7729,0.3189,0.2521
"ETH","Ethiopia",2024,"ET2024DHS","HC_WIXQ_P_12Q",2,"Tigray_Southern",0.511,0.5097,0.3871,0.6283,0.2412,0.1508
"ETH","Ethiopia",2024,"ET2024DHS","HC_WIXQ_P_12Q",2,"Tigray_Western",0.3979,0.3904,0.2328,0.5829,0.35,0.2639
"ETH","Ethiopia",2024,"ET2024DHS","CM_ECMR_C_NNF",1,"Addis Ababa",0.01502,0.01502,0.007903,0.02837,0.02047,0.389
"ETH","Ethiopia",2024,"ET2024DHS","CM_ECMR_C_NNF",1,"Afar",0.02429,0.02429,0.01776,0.03315,0.01539,0.1898
"ETH","Ethiopia",2024,"ET2024DHS","CM_ECMR_C_NNF",1,"Amhara",0.02671,0.02671,0.01621,0.04369,0.02748,0.3017
"ETH","Ethiopia",2024,"ET2024DHS","CM_ECMR_C_NNF",1,"Beneshangul Gumu",0.03478,0.03478,0.02611,0.04621,0.0201,0.1736
"ETH","Ethiopia",2024,"ET2024DHS","CM_ECMR_C_NNF",1,"Dire Dawa",0.02275,0.02275,0.01177,0.04349,0.03172,0.3979
"ETH","Ethiopia",2024,"ET2024DHS","CM_ECMR_C_NNF",1,"Gambela",0.01229,0.01229,0.005327,0.0281,0.02277,0.5062
"ETH","Ethiopia",2024,"ET2024DHS","CM_ECMR_C_NNF",1,"Hareri",0.03325,0.03325,0.01982,0.05529,0.03547,0.3123
"ETH","Ethiopia",2024,"ET2024DHS","CM_ECMR_C_NNF",1,"Oromia",0.02258,0.02258,0.01555,0.03268,0.01713,0.2259
"ETH","Ethiopia",2024,"ET2024DHS","CM_ECMR_C_NNF",1,"SNNPR",0.02226,0.02226,0.01803,0.02746,0.009431,0.1279
"ETH","Ethiopia",2024,"ET2024DHS","CM_ECMR_C_NNF",1,"Somali",0.02366,0.02366,0.01282,0.04328,0.03045,0.3703
"ETH","Ethiopia",2024,"ET2024DHS","CM_ECMR_C_NNF",1,"Tigray",0.04306,0.04306,0.03373,0.05482,0.0211,0.1477
"ETH","Ethiopia",2024,"ET2024DHS","CM_ECMR_C_NNF",2,"Addis Ababa_Region 14",0.01615,0.01471,0.007834,0.02915,0.02132,0.4598
"ETH","Ethiopia",2024,"ET2024DHS","CM_ECMR_C_NNF",2,"Afar_Zone 1",0.02511,0.02437,0.01637,0.03604,0.01967,0.2471
"ETH","Ethiopia",2024,"ET2024DHS","CM_ECMR_C_NNF",2,"Afar_Zone 2",0.02216,0.0207,0.01088,0.03763,0.02675,0.4239
"ETH","Ethiopia",2024,"ET2024DHS","CM_ECMR_C_NNF",2,"Afar_Zone 3",0.03528,0.03444,0.02649,0.04659,0.0201,0.1827
"ETH","Ethiopia",2024,"ET2024DHS","CM_ECMR_C_NNF",2,"Afar_Zone 4",0.02707,0.02511,0.01362,0.04684,0.03322,0.4193
"ETH","Ethiopia",2024,"ET2024DHS","CM_ECMR_C_NNF",2,"Afar_Zone 5",0.0314,0.02974,0.01616,0.05232,0.03616,0.3884
"ETH","Ethiopia",2024,"ET2024DHS","CM_ECMR_C_NNF",2,"Amhara_Awi/Agew",0.03032,0.02875,0.01446,0.05195,0.03749,0.4308
"ETH","Ethiopia",2024,"ET2024DHS","CM_ECMR_C_NNF",2,"Amhara_East Gojam",0.02011,0.01877,0.009496,0.0353,0.0258,0.4345
"ETH","Ethiopia",2024,"ET2024DHS","CM_ECMR_C_NNF",2,"Amhara_North Gonder",0.02454,0.02323,0.01309,0.04023,0.02714,0.3603
"ETH","Ethiopia",2024,"ET2024DHS","CM_ECMR_C_NNF",2,"Amhara_North Shewa(R3)",0.02932,0.02795,0.01552,0.04911,0.03358,0.3725
"ETH","Ethiopia",2024,"ET2024DHS","CM_ECMR_C_NNF",2,"Amhara_North Wollo",0.02643,0.02462,0.01293,0.04511,0.03218,0.4308
"ETH","Ethiopia",2024,"ET2024DHS","CM_ECMR_C_NNF",2,"Amhara_Oromia",0.04521,0.04237,0.02469,0.07325,0.04855,0.3764
"ETH","Ethiopia",2024,"ET2024DHS","CM_ECMR_C_NNF",2,"Amhara_South Gonder",0.03051,0.02985,0.01986,0.0434,0.02354,0.2467
"ETH","Ethiopia",2024,"ET2024DHS","CM_ECMR_C_NNF",2,"Amhara_South Wollo",0.0262,0.02534,0.01342,0.04222,0.02881,0.365
"ETH","Ethiopia",2024,"ET2024DHS","CM_ECMR_C_NNF",2,"Amhara_Special Woreda",0.03242,0.02981,0.01279,0.06185,0.04906,0.5292
"ETH","Ethiopia",2024,"ET2024DHS","CM_ECMR_C_NNF",2,"Amhara_Wag Himra",0.05355,0.05325,0.0414,0.06691,0.02551,0.148
"ETH","Ethiopia",2024,"ET2024DHS","CM_ECMR_C_NNF",2,"Amhara_West Gojam",0.03089,0.0294,0.01582,0.05324,0.03742,0.3736
"ETH","Ethiopia",2024,"ET2024DHS","CM_ECMR_C_NNF",2,"Beneshangul Gumu_Asosa",0.04682,0.04595,0.03494,0.06138,0.02644,0.1736
"ETH","Ethiopia",2024,"ET2024DHS","CM_ECMR_C_NNF",2,"Beneshangul Gumu_Kemashi",0.08351,0.08188,0.06079,0.1122,0.05138,0.1933
"ETH","Ethiopia",2024,"ET2024DHS","CM_ECMR_C_NNF",2,"Beneshangul Gumu_Metekel",0.03513,0.03305,0.01776,0.059,0.04124,0.3978
"ETH","Ethiopia",2024,"ET2024DHS","CM_ECMR_C_NNF",2,"Dire Dawa_Dire Dawa",0.02468,0.02255,0.0124,0.04376,0.03136,0.4525
"ETH","Ethiopia",2024,"ET2024DHS","CM_ECMR_C_NNF",2,"Gambela_Agnuak",0.01769,0.01678,0.008865,0.02982,0.02096,0.4055
"ETH","Ethiopia",2024,"ET2024DHS","CM_ECMR_C_NNF",2,"Gambela_Majang",0.01465,0.01311,0.005516,0.02862,0.02311,0.5825
"ETH","Ethiopia",2024,"ET2024DHS","CM_ECMR_C_NNF",2,"Gambela_Nuer",0.0168,0.01647,0.01073,0.02383,0.0131,0.2637
"ETH","Ethiopia",2024,"ET2024DHS","CM_ECMR_C_NNF",2,"Hareri_Hareri",0.03502,0.03316,0.02035,0.05529,0.03494,0.3421
"ETH","Ethiopia",2024,"ET2024DHS","CM_ECMR_C_NNF",2,"Oromia_Arsi",0.02083,0.01981,0.01092,0.03378,0.02286,0.3618
"ETH","Ethiopia",2024,"ET2024DHS","CM_ECMR_C_NNF",2,"Oromia_Bale",0.02051,0.01922,0.0101,0.03558,0.02547,0.4103
"ETH","Ethiopia",2024,"ET2024DHS","CM_ECMR_C_NNF",2,"Oromia_Borena",0.02413,0.02277,0.01427,0.03843,0.02417,0.3381
"ETH","Ethiopia",2024,"ET2024DHS","CM_ECMR_C_NNF",2,"Oromia_East Harerge",0.02206,0.02053,0.01206,0.03694,0.02488,0.399
"ETH","Ethiopia",2024,"ET2024DHS","CM_ECMR_C_NNF",2,"Oromia_East Shewa",0.01482,0.01401,0.006732,0.02496,0.01823,0.4164
"ETH","Ethiopia",2024,"ET2024DHS","CM_ECMR_C_NNF",2,"Oromia_East Wellega",0.0238,0.02239,0.01184,0.04143,0.02959,0.4026
"ETH","Ethiopia",2024,"ET2024DHS","CM_ECMR_C_NNF",2,"Oromia_Guji",0.02064,0.01938,0.0104,0.03449,0.02409,0.4162
"ETH","Ethiopia",2024,"ET2024DHS","CM_ECMR_C_NNF",2,"Oromia_Horo Guduru",0.01544,0.01437,0.007141,0.02598,0.01884,0.4376
"ETH","Ethiopia",2024,"ET2024DHS","CM_ECMR_C_NNF",2,"Oromia_Ilubabor",0.0243,0.02255,0.01186,0.04309,0.03123,0.4489
"ETH","Ethiopia",2024,"ET2024DHS","CM_ECMR_C_NNF",2,"Oromia_Jimma",0.0244,0.02335,0.0141,0.03952,0.02542,0.3281
"ETH","Ethiopia",2024,"ET2024DHS","CM_ECMR_C_NNF",2,"Oromia_Kelem Wellega",0.02296,0.02133,0.01082,0.04082,0.03001,0.494
"ETH","Ethiopia",2024,"ET2024DHS","CM_ECMR_C_NNF",2,"Oromia_North Shewa(R4)",0.0218,0.02012,0.01095,0.03849,0.02755,0.4402
"ETH","Ethiopia",2024,"ET2024DHS","CM_ECMR_C_NNF",2,"Oromia_South West Shewa",0.03325,0.0306,0.01824,0.05985,0.04161,0.4266
"ETH","Ethiopia",2024,"ET2024DHS","CM_ECMR_C_NNF",2,"Oromia_West Arsi",0.02136,0.0201,0.01084,0.03624,0.02541,0.4068
"ETH","Ethiopia",2024,"ET2024DHS","CM_ECMR_C_NNF",2,"Oromia_West Harerge",0.01867,0.01748,0.008548,0.03182,0.02328,0.4492
"ETH","Ethiopia",2024,"ET2024DHS","CM_ECMR_C_NNF",2,"Oromia_West Shewa",0.02153,0.0206,0.01172,0.03489,0.02317,0.3515
"ETH","Ethiopia",2024,"ET2024DHS","CM_ECMR_C_NNF",2,"Oromia_West Wellega",0.01572,0.01481,0.007364,0.02688,0.01951,0.4195
"ETH","Ethiopia",2024,"ET2024DHS","CM_ECMR_C_NNF",2,"SNNPR_Alaba",0.02664,0.02553,0.01641,0.04029,0.02388,0.2902
"ETH","Ethiopia",2024,"ET2024DHS","CM_ECMR_C_NNF",2,"SNNPR_Basketo",0.02516,0.02366,0.01245,0.04222,0.02977,0.4202
"ETH","Ethiopia",2024,"ET2024DHS","CM_ECMR_C_NNF",2,"SNNPR_Bench Maji",0.01811,0.01742,0.009942,0.02863,0.01869,0.3391
"ETH","Ethiopia",2024,"ET2024DHS","CM_ECMR_C_NNF",2,"SNNPR_Dawro",0.02052,0.01959,0.01054,0.03326,0.02272,0.3763
"ETH","Ethiopia",2024,"ET2024DHS","CM_ECMR_C_NNF",2,"SNNPR_Gamo Gofa",0.02465,0.02398,0.01696,0.03426,0.0173,0.2289
"ETH","Ethiopia",2024,"ET2024DHS","CM_ECMR_C_NNF",2,"SNNPR_Gedio",0.03001,0.02865,0.01774,0.04698,0.02924,0.3282
"ETH","Ethiopia",2024,"ET2024DHS","CM_ECMR_C_NNF",2,"SNNPR_Gurage",0.01714,0.01641,0.009447,0.02727,0.01782,0.3351
"ETH","Ethiopia",2024,"ET2024DHS","CM_ECMR_C_NNF",2,"SNNPR_Hadiya",0.02349,0.02294,0.01539,0.03382,0.01843,0.2576
"ETH","Ethiopia",2024,"ET2024DHS","CM_ECMR_C_NNF",2,"SNNPR_Keffa",0.02581,0.02528,0.01738,0.0355,0.01812,0.2249
"ETH","Ethiopia",2024,"ET2024DHS","CM_ECMR_C_NNF",2,"SNNPR_Konta",0.01894,0.0185,0.01239,0.02658,0.01419,0.2387
"ETH","Ethiopia",2024,"ET2024DHS","CM_ECMR_C_NNF",2,"SNNPR_KT",0.01572,0.01516,0.008335,0.02546,0.01712,0.3508
"ETH","Ethiopia",2024,"ET2024DHS","CM_ECMR_C_NNF",2,"SNNPR_Segen Peoples'",0.0154,0.01456,0.007494,0.02602,0.01853,0.3972
"ETH","Ethiopia",2024,"ET2024DHS","CM_ECMR_C_NNF",2,"SNNPR_Selti",0.02246,0.02111,0.01192,0.03732,0.02539,0.3954
"ETH","Ethiopia",2024,"ET2024DHS","CM_ECMR_C_NNF",2,"SNNPR_Sheka",0.01755,0.01708,0.01078,0.02702,0.01624,0.2863
"ETH","Ethiopia",2024,"ET2024DHS","CM_ECMR_C_NNF",2,"SNNPR_Sidama",0.02227,0.02193,0.01625,0.03008,0.01384,0.1965
"ETH","Ethiopia",2024,"ET2024DHS","CM_ECMR_C_NNF",2,"SNNPR_South Omo",0.02308,0.02171,0.01162,0.03819,0.02657,0.3931
"ETH","Ethiopia",2024,"ET2024DHS","CM_ECMR_C_NNF",2,"SNNPR_Wolayita",0.02621,0.02481,0.01572,0.04073,0.025,0.3224
"ETH","Ethiopia",2024,"ET2024DHS","CM_ECMR_C_NNF",2,"SNNPR_Yem",0.01926,0.01822,0.01027,0.0308,0.02053,0.3672
"ETH","Ethiopia",2024,"ET2024DHS","CM_ECMR_C_NNF",2,"Somali_Afder",0.02316,0.02168,0.01227,0.03879,0.02652,0.3995
"ETH","Ethiopia",2024,"ET2024DHS","CM_ECMR_C_NNF",2,"Somali_Doolo",0.02142,0.01951,0.01056,0.03796,0.02739,0.47
"ETH","Ethiopia",2024,"ET2024DHS","CM_ECMR_C_NNF",2,"Somali_Fafan",0.02276,0.02065,0.01073,0.04143,0.0307,0.4997
"ETH","Ethiopia",2024,"ET2024DHS","CM_ECMR_C_NNF",2,"Somali_Jarar",0.0183,0.01709,0.008219,0.03257,0.02435,0.4473
"ETH","Ethiopia",2024,"ET2024DHS","CM_ECMR_C_NNF",2,"Somali_Korahe",0.0172,0.01646,0.00999,0.02696,0.01697,0.3222
"ETH","Ethiopia",2024,"ET2024DHS","CM_ECMR_C_NNF",2,"Somali_Liben",0.02312,0.0218,0.0125,0.03743,0.02493,0.381
"ETH","Ethiopia",2024,"ET2024DHS","CM_ECMR_C_NNF",2,"Somali_Nogob",0.01948,0.01835,0.009932,0.03317,0.02324,0.4165
"ETH","Ethiopia",2024,"ET2024DHS","CM_ECMR_C_NNF",2,"Somali_Shabelle",0.0202,0.01972,0.01315,0.02902,0.01587,0.2492
"ETH","Ethiopia",2024,"ET2024DHS","CM_ECMR_C_NNF",2,"Somali_Siti",0.01889,0.01776,0.009786,0.03198,0.02219,0.395
"ETH","Ethiopia",2024,"ET2024DHS","CM_ECMR_C_NNF",2,"Tigray_Central",0.03462,0.03357,0.02016,0.05323,0.03307,0.3085
"ETH","Ethiopia",2024,"ET2024DHS","CM_ECMR_C_NNF",2,"Tigray_Eastern
",0.03869,0.03765,0.0238,0.05779,0.03399,0.2865
"ETH","Ethiopia",2024,"ET2024DHS","CM_ECMR_C_NNF",2,"Tigray_North Western",0.05367,0.05285,0.03822,0.07227,0.03405,0.1998
"ETH","Ethiopia",2024,"ET2024DHS","CM_ECMR_C_NNF",2,"Tigray_Southern",0.05107,0.04964,0.03398,0.07226,0.03828,0.2306
"ETH","Ethiopia",2024,"ET2024DHS","CM_ECMR_C_NNF",2,"Tigray_Western",0.05857,0.05734,0.04055,0.08209,0.04155,0.2229
"ETH","Ethiopia",2024,"ET2024DHS","CN_NUTS_C_HA2",1,"Addis Ababa",0.147,0.147,0.116,0.1846,0.06865,0.1415
"ETH","Ethiopia",2024,"ET2024DHS","CN_NUTS_C_HA2",1,"Afar",0.4618,0.4618,0.4149,0.5093,0.09442,0.06234
"ETH","Ethiopia",2024,"ET2024DHS","CN_NUTS_C_HA2",1,"Amhara",0.4312,0.4312,0.3943,0.4688,0.0745,0.05261
"ETH","Ethiopia",2024,"ET2024DHS","CN_NUTS_C_HA2",1,"Beneshangul Gumu",0.5163,0.5163,0.4472,0.5848,0.1376,0.08703
"ETH","Ethiopia",2024,"ET2024DHS","CN_NUTS_C_HA2",1,"Dire Dawa",0.3326,0.3326,0.2785,0.3916,0.113,0.1037
"ETH","Ethiopia",2024,"ET2024DHS","CN_NUTS_C_HA2",1,"Gambela",0.1652,0.1652,0.1271,0.212,0.08488,0.1558
"ETH","Ethiopia",2024,"ET2024DHS","CN_NUTS_C_HA2",1,"Hareri",0.3483,0.3483,0.287,0.415,0.128,0.1123
"ETH","Ethiopia",2024,"ET2024DHS","CN_NUTS_C_HA2",1,"Oromia",0.4114,0.4114,0.3723,0.4517,0.0794,0.05879
"ETH","Ethiopia",2024,"ET2024DHS","CN_NUTS_C_HA2",1,"SNNPR",0.3812,0.3812,0.3549,0.4083,0.05339,0.04261
"ETH","Ethiopia",2024,"ET2024DHS","CN_NUTS_C_HA2",1,"Somali",0.3526,0.3526,0.3023,0.4064,0.1041,0.09
"ETH","Ethiopia",2024,"ET2024DHS","CN_NUTS_C_HA2",1,"Tigray",0.4155,0.4155,0.3782,0.4537,0.07545,0.0553
"ETH","Ethiopia",2024,"ET2024DHS","CN_NUTS_C_HA2",2,"Addis Ababa_Region 14",0.1472,0.1464,0.1152,0.1815,0.06627,0.1376
"ETH","Ethiopia",2024,"ET2024DHS","CN_NUTS_C_HA2",2,"Afar_Zone 1",0.4657,0.4654,0.3999,0.5343,0.1344,0.08724
"ETH","Ethiopia",2024,"ET2024DHS","CN_NUTS_C_HA2",2,"Afar_Zone 2",0.3892,0.3903,0.3286,0.447,0.1184,0.09334
"ETH","Ethiopia",2024,"ET2024DHS","CN_NUTS_C_HA2",2,"Afar_Zone 3",0.49,0.4917,0.3957,0.5844,0.1886,0.1196
"ETH","Ethiopia",2024,"ET2024DHS","CN_NUTS_C_HA2",2,"Afar_Zone 4",0.4744,0.4754,0.4028,0.5459,0.1431,0.09247
"ETH","Ethiopia",2024,"ET2024DHS","CN_NUTS_C_HA2",2,"Afar_Zone 5",0.5808,0.5831,0.4891,0.6713,0.1822,0.1324
"ETH","Ethiopia",2024,"ET2024DHS","CN_NUTS_C_HA2",2,"Amhara_Awi/Agew",0.4649,0.4625,0.3587,0.579,0.2203,0.1424
"ETH","Ethiopia",2024,"ET2024DHS","CN_NUTS_C_HA2",2,"Amhara_East Gojam",0.3797,0.378,0.282,0.4745,0.1924,0.1551
"ETH","Ethiopia",2024,"ET2024DHS","CN_NUTS_C_HA2",2,"Amhara_North Gonder",0.477,0.4763,0.4132,0.543,0.1298,0.0842
"ETH","Ethiopia",2024,"ET2024DHS","CN_NUTS_C_HA2",2,"Amhara_North Shewa(R3)",0.4658,0.4674,0.3496,0.5807,0.2311,0.1514
"ETH","Ethiopia",2024,"ET2024DHS","CN_NUTS_C_HA2",2,"Amhara_North Wollo",0.4004,0.3985,0.3185,0.4849,0.1663,0.1283
"ETH","Ethiopia",2024,"ET2024DHS","CN_NUTS_C_HA2",2,"Amhara_Oromia",0.4984,0.4975,0.4525,0.545,0.09254,0.0544
"ETH","Ethiopia",2024,"ET2024DHS","CN_NUTS_C_HA2",2,"Amhara_South Gonder",0.4493,0.4472,0.3763,0.5312,0.155,0.1051
